(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 108)
(37, 107)
(37, 106)
(37, 105)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(37, 104)
(36, 104)
(35, 104)
(34, 104)
(33, 104)
(32, 104)
(31, 104)
(30, 104)
(29, 104)
(28, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(27, 105)
(28, 105)
(29, 105)
(30, 105)
(31, 105)
(32, 105)
(33, 105)
(34, 105)
(35, 105)
(36, 105)
(37, 105)
(38, 105)
(39, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 105)
(40, 106)
(40, 107)
(40, 108)
(40, 109)
(40, 109)
(40, 109)
(40, 109)
(40, 109)
(40, 109)
(40, 109)
(40, 109)
(39, 109)
(38, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 109)
(37, 108)
(37, 107)
(37, 106)
(37, 105)
(37, 104)
(37, 104)
(36, 104)
(35, 104)
(34, 104)
(33, 104)
(32, 104)
(31, 104)
(30, 104)
(29, 104)
(28, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 104)
(27, 103)
(27, 102)
(27, 101)
(27, 100)
(27, 99)
(26, 99)
(25, 99)
(24, 99)
(23, 99)
(22, 99)
(21, 99)
(20, 99)
(19, 99)
(18, 99)
(17, 99)
(16, 99)
(15, 99)
(14, 99)
(13, 99)
(12, 99)
(11, 99)
(10, 99)
(9, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 99)
(8, 98)
(8, 97)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(8, 96)
(7, 96)
(6, 96)
(5, 96)
(4, 96)
(3, 96)
(2, 96)
(1, 96)
(196, 1)
(195, 1)
(194, 1)
(193, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(192, 1)
(1, 92)
(1, 91)
(1, 90)
(1, 89)
(1, 88)
(1, 87)
(1, 86)
(1, 85)
(1, 84)
(1, 83)
(1, 82)
(1, 81)
(1, 80)
(1, 79)
(1, 78)
(1, 77)
(1, 76)
(1, 75)
(1, 74)
(1, 73)
(1, 72)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(1, 71)
(2, 71)
(3, 71)
(4, 71)
(5, 71)
(6, 71)
(7, 71)
(8, 71)
(9, 71)
(10, 71)
(11, 71)
(11, 71)
(11, 71)
(11, 71)
(11, 71)
(11, 70)
(11, 69)
(11, 68)
(11, 67)
(11, 66)
(11, 65)
(11, 64)
(11, 63)
(11, 62)
(11, 61)
(11, 60)
(11, 59)
(11, 58)
(11, 57)
(11, 56)
(11, 55)
(11, 54)
(11, 53)
(10, 53)
(9, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 53)
(8, 54)
(8, 55)
(8, 56)
(8, 57)
(8, 58)
(8, 59)
(8, 60)
(8, 61)
(8, 62)
(8, 63)
(8, 64)
(8, 65)
(7, 65)
(6, 65)
(5, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 65)
(4, 64)
(4, 63)
(4, 62)
(4, 61)
(4, 60)
(4, 59)
(4, 58)
(4, 57)
(4, 56)
(4, 55)
(4, 54)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 53)
(4, 54)
(4, 55)
(4, 56)
(4, 57)
(4, 58)
(4, 59)
(4, 60)
(4, 61)
(4, 62)
(4, 63)
(4, 64)
(4, 65)
(4, 66)
(4, 67)
(4, 68)
(4, 69)
(5, 69)
(6, 69)
(7, 69)
(8, 69)
(9, 69)
(10, 69)
(11, 69)
(12, 69)
(13, 69)
(14, 69)
(15, 69)
(16, 69)
(17, 69)
(18, 69)
(19, 69)
(20, 69)
(21, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 69)
(22, 70)
(22, 71)
(22, 72)
(22, 73)
(22, 74)
(22, 75)
(22, 76)
(22, 77)
(22, 78)
(22, 79)
(22, 80)
(22, 81)
(22, 82)
(22, 83)
(23, 83)
(24, 83)
(25, 83)
(26, 83)
(27, 83)
(28, 83)
(29, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 83)
(30, 84)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(30, 85)
(29, 85)
(28, 85)
(27, 85)
(26, 85)
(25, 85)
(24, 85)
(23, 85)
(22, 85)
(21, 85)
(20, 85)
(19, 85)
(18, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 85)
(17, 84)
(17, 83)
(17, 82)
(17, 81)
(17, 80)
(17, 79)
(17, 78)
(17, 77)
(17, 76)
(17, 75)
(17, 74)
(17, 73)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(17, 72)
(18, 72)
(19, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 72)
(20, 71)
(20, 70)
(20, 69)
(20, 68)
(20, 67)
(20, 66)
(20, 65)
(20, 64)
(20, 63)
(20, 62)
(20, 61)
(20, 60)
(20, 59)
(20, 58)
(20, 57)
(20, 56)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(20, 55)
(21, 55)
(22, 55)
(22, 55)
(22, 55)
(22, 55)
(22, 55)
(22, 55)
(22, 55)
(22, 54)
(22, 53)
(22, 52)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(129, 1)
(22, 51)
(23, 51)
(24, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 51)
(25, 52)
(25, 53)
(25, 54)
(25, 55)
(25, 56)
(25, 57)
(25, 58)
(25, 59)
(25, 60)
(25, 61)
(25, 62)
(25, 63)
(25, 64)
(25, 65)
(25, 66)
(25, 67)
(25, 68)
(25, 69)
(25, 70)
(24, 70)
(23, 70)
(22, 70)
(21, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 70)
(20, 71)
(20, 72)
(20, 73)
(20, 74)
(20, 75)
(20, 76)
(20, 77)
(20, 78)
(20, 79)
(20, 80)
(20, 81)
(20, 82)
(20, 83)
(20, 84)
(20, 85)
(20, 86)
(20, 87)
(20, 88)
(20, 89)
(20, 90)
(20, 91)
(20, 92)
(20, 93)
(20, 94)
(20, 95)
(20, 96)
(20, 97)
(20, 98)
(20, 99)
(20, 100)
(20, 101)
(20, 102)
(20, 103)
(20, 104)
(20, 105)
(20, 106)
(20, 107)
(20, 108)
(20, 109)
(20, 110)
(20, 111)
(20, 112)
(20, 112)
(20, 112)
(21, 112)
(22, 112)
(23, 112)
(24, 112)
(25, 112)
(25, 112)
(25, 112)
(25, 112)
(25, 112)
(25, 112)
(25, 112)
(25, 112)
(25, 113)
(25, 114)
(25, 115)
(25, 116)
(25, 117)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(25, 118)
(26, 118)
(27, 118)
(28, 118)
(29, 118)
(30, 118)
(31, 118)
(32, 118)
(33, 118)
(34, 118)
(34, 118)
(34, 119)
(34, 120)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(34, 121)
(33, 121)
(32, 121)
(31, 121)
(30, 121)
(29, 121)
(29, 121)
(29, 121)
(29, 121)
(29, 121)
(29, 121)
(29, 121)
(29, 120)
(29, 119)
(29, 118)
(29, 117)
(29, 116)
(29, 115)
(29, 114)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(29, 113)
(28, 113)
(27, 113)
(26, 113)
(25, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 113)
(24, 114)
(24, 115)
(24, 116)
(24, 117)
(24, 118)
(24, 119)
(24, 120)
(24, 121)
(24, 121)
(24, 121)
(24, 121)
(24, 121)
(24, 121)
(24, 121)
(25, 121)
(26, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 121)
(27, 122)
(27, 123)
(27, 124)
(27, 125)
(27, 126)
(27, 127)
(27, 128)
(27, 129)
(27, 130)
(27, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 131)
(28, 132)
(28, 133)
(28, 134)
(28, 135)
(28, 136)
(28, 137)
(28, 138)
(28, 139)
(28, 140)
(28, 141)
(28, 142)
(28, 143)
(28, 144)
(28, 145)
(28, 146)
(28, 147)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(28, 148)
(27, 148)
(27, 148)
(27, 147)
(27, 146)
(27, 145)
(27, 144)
(27, 143)
(27, 142)
(27, 141)
(27, 140)
(27, 139)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(27, 138)
(28, 138)
(29, 138)
(30, 138)
(31, 138)
(32, 138)
(33, 138)
(34, 138)
(35, 138)
(36, 138)
(37, 138)
(37, 139)
(37, 140)
(37, 141)
(37, 142)
(37, 143)
(37, 144)
(37, 145)
(37, 146)
(37, 147)
(37, 148)
(37, 148)
(37, 148)
(37, 148)
(37, 148)
(37, 148)
